query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSURodG8ya3RRRRAB,https://www.google.com/maps/contrib/114636209334155645297?hl=id,DIDIK BOGANG,114636209334155645297,https://lh3.googleusercontent.com/a-/ACB-R5TYWpJa_zWUoafF9tSHvV2GvcNvskaHKDsl19Se4g=s120-c-c0x00000000-cc-rp-mo-br100,"menurut saya disini suasana lebih tenang dari wisata religi yang lain, hening dan adem. mungkin karena kami datang hari masih pagi.",https://lh5.googleusercontent.com/p/AF1QipO2EYyIvclU6mEb9sEJlf3fVyxTDOo9RHCjmjfg,"https://lh5.googleusercontent.com/p/AF1QipO2EYyIvclU6mEb9sEJlf3fVyxTDOo9RHCjmjfg, https://lh5.googleusercontent.com/p/AF1QipNmgo8_pgbtV1kmX-L81CkgxgXVtfg7OoWm1DUO, https://lh5.googleusercontent.com/p/AF1QipNQv2RVUZqfbSQI7pX9G_kwo-D3jlp9YH4zMwIM",https://app.shopback.com/Jzudz3NxBzb,1683459255,05/07/2023 11:34:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURodG8ya3RRRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDhto2ktQE%7CCgwIrvOhoAYQwJDtvwE%7C?hl=id,5,1678277038,03/08/2023 12:03:58,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChRDSUhNMG9nS0VJQ0FnSURoeXRsTRAB,https://www.google.com/maps/contrib/114743653024951324021?hl=id,Junaidi Annas,114743653024951324021,https://lh3.googleusercontent.com/a-/ACB-R5RtQ_qoDX8SYtGkXeHtmAmPAqQ4AWIfOFUPJ3cLXO0=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Alhmadulillah sampai juga di Makam Sunan Drajat lamongan
Rombongan Ziarah GP Ansor Kalisari-Cilongok-Banyumas
Semoga mendapat berkah dan hikmah. Aamiin
Tedapat pula Museum Sunan Drajat yang berisi benda-benda antik pada masa beliau berdakwah.",https://lh5.googleusercontent.com/p/AF1QipMh7-89bKwmtof9paV4-czhSxNws9cGRkMSBVQr,"https://lh5.googleusercontent.com/p/AF1QipMh7-89bKwmtof9paV4-czhSxNws9cGRkMSBVQr, https://lh5.googleusercontent.com/p/AF1QipNXyISR7XK48GzQILZKXTTTcbGfLQTv4H4TbXqX, https://lh5.googleusercontent.com/p/AF1QipN6rTlAr4ZZc0_dSaOoGNG9LZgTFqEwYpALysXa, https://lh5.googleusercontent.com/p/AF1QipPHaPGvk4Z6w5X6m7L89FibhOgjjPp6F5dt-D6O, https://lh5.googleusercontent.com/p/AF1QipOAkQ4gYbDnbPkGjIopHwvrLOV9b0Mcp1wYqlOT, https://lh5.googleusercontent.com/p/AF1QipO_QkNjlgLm_qf_MQ1XRA_5s6U0shBjcw4VWoZd, https://lh5.googleusercontent.com/p/AF1QipOtkkmgmJn--NASFwu48o3wo2xlKSK7EwUS62WT, https://lh5.googleusercontent.com/p/AF1QipNgnLn8p1WcGqcjcULrQJEo--uIFZxvbfR9Wegu, https://lh5.googleusercontent.com/p/AF1QipMoGpymuVi7A6Vh0CVLaD-M7dojofN-l-PbNpgh, https://lh5.googleusercontent.com/p/AF1QipMgawtwRRkOqXQZs2Au6xLlUQRH5OlPQZvnn5kn, https://lh5.googleusercontent.com/p/AF1QipMal76NITHe8_eXvI9SM-YUVI9PAxNwfM1zSM9p, https://lh5.googleusercontent.com/p/AF1QipO2nPGqHO3Hv0ZG7WMuMJIqwMzzblYb_VRxp5ou, https://lh5.googleusercontent.com/p/AF1QipOqLrn7OliQyTytt5Q2ZgvP6hU3XaiG-UZ4WRAL, https://lh5.googleusercontent.com/p/AF1QipNJVQkx7tPuSDWa4Onuz9YODXWoceBHNltCO44g, https://lh5.googleusercontent.com/p/AF1QipNUQDqnkB-3qDXGU3Gu7y6qHTM6aQ5AzBLGoVXO, https://lh5.googleusercontent.com/p/AF1QipN5xOUqqVBbU3FaUf-D54haoYcB7eocFob0AfVP, https://lh5.googleusercontent.com/p/AF1QipPcjQPUKmqnxm_qceIbvY_qjGEUnDELZ1MYvEi_, https://lh5.googleusercontent.com/p/AF1QipOHTl7DFATRHp3QeAncUcfsZOtRX5j4mliL354U, https://lh5.googleusercontent.com/p/AF1QipORSjm8ivuvKGWVnPCqj2a78G68suZhxVW47w8D, https://lh5.googleusercontent.com/p/AF1QipMl8ZLsqcAoZEFq-kxfbYJoNb_bM2pIu8LTxcLz, https://lh5.googleusercontent.com/p/AF1QipP90rCTl1Moo1HXx6oC26l-oTYfUZqk1FDue-oE, https://lh5.googleusercontent.com/p/AF1QipNLwIOvl2egjU7Tq5RfkoqgtczC0EMqXJZ7OUcZ, https://lh5.googleusercontent.com/p/AF1QipMCdPzTDn5RxjwxqZzEw195bNkHSJO_98qK4CO6, https://lh5.googleusercontent.com/p/AF1QipN8DD1IF3h4meua0V0mRWZDs_85Nv2pE60ZA_NX, https://lh5.googleusercontent.com/p/AF1QipPx07HTirpMU7WZWc3GgUPNbL6CbwwJeuC3fMG0, https://lh5.googleusercontent.com/p/AF1QipN0Oo2f9h2gqzAEy9FSIHlMhKpTMeSWnHaHe8oZ, https://lh5.googleusercontent.com/p/AF1QipPDy1fmZ1gRSVkBNm7AxzM44Ee1nmBiZAu6MyGl",https://app.shopback.com/Jzudz3NxBzb,1683459268,05/07/2023 11:34:28,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURoeXRsTRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDhytlM%7CCgsI6IGWoAYQgOHvaQ%7C?hl=id,4,1678082280,03/06/2023 05:58:00,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSURoNHZQWTJRRRAB,https://www.google.com/maps/contrib/115113578186786478268?hl=id,Sruuput Jagongan7175 (Lindu),115113578186786478268,https://lh3.googleusercontent.com/a-/ACB-R5T4iMiVu_Ki_3zfHvCgtF0glmLYgCE99Or72fRmsA=s120-c-c0x00000000-cc-rp-mo-br100,"Ok

(Diterjemahkan oleh Google)
Oke",,,https://app.shopback.com/Jzudz3NxBzb,1683459298,05/07/2023 11:34:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNHZQWTJRRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDh4vPY2QE%7CCgwI_c-QoAYQ2IOy7AI%7C?hl=id,5,1677993981,03/05/2023 05:26:21,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSURobE9QbDRnRRAB,https://www.google.com/maps/contrib/113235271838881011577?hl=id,Abdul Halim,113235271838881011577,https://lh3.googleusercontent.com/a/AGNmyxZsbHeijh8aZ_EHqOk_iaxMqoY1RiEvi_HUwv3D=s120-c-c0x00000000-cc-rp-mo-ba5-br100,Tempat bersejarah dan sangat religius,,,https://app.shopback.com/Jzudz3NxBzb,1683459309,05/07/2023 11:35:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURobE9QbDRnRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDhlOPl4gE%7CCgwI38CBoAYQiOO03wI%7C?hl=id,5,1677746271,03/02/2023 08:37:51,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSURoNE8yWnZ3RRAB,https://www.google.com/maps/contrib/104322310529786930977?hl=id,Makhrus Sholeh,104322310529786930977,https://lh3.googleusercontent.com/a/AGNmyxZynPZi57TkeKZqQOSQ98hU4jnnja2anJBU4QCr=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Tenang,,,https://app.shopback.com/Jzudz3NxBzb,1683459323,05/07/2023 11:35:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNE8yWnZ3RRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDh4O2ZvwE%7CCgwIkfjwnwYQqOmMgwE%7C?hl=id,5,1677474833,02/27/2023 05:13:53,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChZDSUhNMG9nS0VJQ0FnSUNoNjZ6NVh3EAE,https://www.google.com/maps/contrib/108176053091083200753?hl=id,amd ridwan,108176053091083200753,https://lh3.googleusercontent.com/a-/ACB-R5TS9nTFx2s-LlItFxVM4l-ItMukGLAdYda9D6dSigY=s120-c-c0x00000000-cc-rp-mo-ba6-br100,Wisata Religi,,,https://app.shopback.com/Jzudz3NxBzb,1683459375,05/07/2023 11:36:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoNjZ6NVh3EAE!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgICh66z5Xw%7CCgwI4eDYnwYQiLGUjgI%7C?hl=id,5,1677078625,02/22/2023 15:10:25,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChZDSUhNMG9nS0VJQ0FnSUNoemVPTVJ3EAE,https://www.google.com/maps/contrib/115604350390705316796?hl=id,Achmad Berlin Rifai Rifai,115604350390705316796,https://lh3.googleusercontent.com/a-/ACB-R5QrhWKbg9WYyeGov-c1hU2oZCK3Iww7nQjxPZO5Bw=s120-c-c0x00000000-cc-rp-mo-ba2-br100,Menelesur jejak sejarah dan peradaban akan sebuah penyebaran agama dengan menjaga kearifan lokal saat itu,https://lh5.googleusercontent.com/p/AF1QipOq2spt9cQBduA2BDamHRgFjHJFwj-qy8dW_Y5y,https://lh5.googleusercontent.com/p/AF1QipOq2spt9cQBduA2BDamHRgFjHJFwj-qy8dW_Y5y,qhttps://app.shopback.com/Jzudz3NxBzb,1683459386,05/07/2023 11:36:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoemVPTVJ3EAE!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIChzeOMRw%7CCgwIo-zHnwYQ4MzyxQI%7C?hl=id,5,1676801571,02/19/2023 10:12:51,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSUNoamFQUGdnRRAB,https://www.google.com/maps/contrib/113043749789114870997?hl=id,hans hanafi,113043749789114870997,https://lh3.googleusercontent.com/a/AGNmyxZN_xVaUt9-cVMXhOuGh6SHtAzcP4zQSwGoX3Y_=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Alhamdulillah bisa ziaroh k makam salah satu Auliya sunan Drajad putra dr sunan Ampel saudara dari sunan Bonang dan berkunjung k musiumnya,,,https://app.shopback.com/Jzudz3NxBzb,1683459398,05/07/2023 11:36:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoamFQUGdnRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIChjaPPggE%7CCgsIyNHGnwYQuJ-eAw%7C?hl=id,5,1676781768,02/19/2023 04:42:48,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSUNoLVpxQzNRRRAB,https://www.google.com/maps/contrib/104354411934208446116?hl=id,arief kurniawan,104354411934208446116,https://lh3.googleusercontent.com/a-/ACB-R5RQLVFr44wod-m5E01QjXaFdItF1M17c0ZumSAYGw=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Alhamdulillah bisa kesini lagi setelah pandemi...,https://lh5.googleusercontent.com/p/AF1QipNrgfafiAsAhE8ddssXHihjvFL8rMcvycHmHPjI,"https://lh5.googleusercontent.com/p/AF1QipNrgfafiAsAhE8ddssXHihjvFL8rMcvycHmHPjI, https://lh5.googleusercontent.com/p/AF1QipO5whmDP2w634mztk-jKzSIkp_IocD4EFJ5xpwH, https://lh5.googleusercontent.com/p/AF1QipOSeXCZRO0Y-4ph5ElT4QTW3b1X2b-mI9mMOrpR, https://lh5.googleusercontent.com/p/AF1QipM7AMCrLiBMFYzz_BDksE_ZYF70PcmyLw0Eyk8H, https://lh5.googleusercontent.com/p/AF1QipP74yBgfF8WCjDzI2tNb1QjzpZGkr0FmGezGkzf, https://lh5.googleusercontent.com/p/AF1QipOnmTfqApfF8dW2uAMSWPvQ9R6rD4WrDn-4cjtQ",https://app.shopback.com/Jzudz3NxBzb,1683459424,05/07/2023 11:37:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoLVpxQzNRRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgICh-ZqC3QE%7CCgwI4Z69nwYQuMvC-gE%7C?hl=id,5,1676627809,02/17/2023 09:56:49,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSUNoa2NIbHpBRRAB,https://www.google.com/maps/contrib/110114801702660144311?hl=id,MUHLISIN,110114801702660144311,https://lh3.googleusercontent.com/a-/ACB-R5T5q5G9J-XtIqmNmP9pMowctqJIMoJYUatWTwpi=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Religi onelive muslim,,,https://app.shopback.com/Jzudz3NxBzb,1683459435,05/07/2023 11:37:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoa2NIbHpBRRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIChkcHlzAE%7CCgwI5rSynwYQ4MrHmQM%7C?hl=id,5,1676450406,02/15/2023 08:40:06,1,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSUNodk9HS3d3RRAB,https://www.google.com/maps/contrib/105821933060432807858?hl=id,Ija ija (Eja),105821933060432807858,https://lh3.googleusercontent.com/a-/ACB-R5R2M97cH2rRRIjNgugEOPSAtHXmgT2_NATXXWbb4Q=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Pengalaman yg luar biasa. Waktu itu kami rombongan dari Samarinda tiba di komplek makam sunan drajat pada waktu magrib dan subhanallah pemandangan yg terlihat adalah semua warung memiliki mushola outdor. kami yang sedang berjalan menyusuri komplek tersebut, terkagum kagum karena semua pengunjung sholat berjamaah dan memenuhi semua musholla yg ada. Barakallah. berkah waliyullah sunnan darjat.",,,https://app.shopback.com/Jzudz3NxBzb,1683459464,05/07/2023 11:37:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNodk9HS3d3RRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIChvOGKwwE%7CCgwI8tGLnwYQqPT36QE%7C?hl=id,5,1675815154,02/08/2023 00:12:34,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChZDSUhNMG9nS0VJQ0FnSURCMzkydkhBEAE,https://www.google.com/maps/contrib/112855311604204287583?hl=id,Arifin,112855311604204287583,https://lh3.googleusercontent.com/a-/ACB-R5TV7aQyVQCb-UgkcOrTCBXhVU1xb-GA8tBQTerpBw=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Sunan Drajat adalah salah satu Sunan dari sembilan Sunan Wali Songo. Nama kecilnya adalah Raden Qasim, kemudian mendapat gelar Raden Syarifudin. Sunan Drajat diperkirakan lahir pada tahun 1470 Masehi. Beliau adalah putra dari Sunan Ampel yang terkenal karena kecerdasannya, dan ia merupakan saudara dari Sunan Bonang.",https://lh5.googleusercontent.com/p/AF1QipOVNPaVMniwwd1Oawot6c19sxW3QMFxmUJoS5MY,"https://lh5.googleusercontent.com/p/AF1QipOVNPaVMniwwd1Oawot6c19sxW3QMFxmUJoS5MY, https://lh5.googleusercontent.com/p/AF1QipMp-4cXZZRTXEt_9COzdLuj34kuqBvSAAuOd-qB, https://lh5.googleusercontent.com/p/AF1QipNbEGVCDoQxjMiBX_tUyxih8P5GiCrHmnyOu-i9, https://lh5.googleusercontent.com/p/AF1QipMlppxtRKGfWDw-gkqIs_QOaznVS7QWut_P7u8Z, https://lh5.googleusercontent.com/p/AF1QipNG8NavPY5rVaEwTVsTQ5K-ymOIXy8EECeRsh3t, https://lh5.googleusercontent.com/p/AF1QipPrPBHALzZGvzuIhS_PPBbunzURnqlB2f7CxCob, https://lh5.googleusercontent.com/p/AF1QipNZOfbz48SY3eZj_cOznyryKZUohfranRut2jKt",https://app.shopback.com/Jzudz3NxBzb,1683459478,05/07/2023 11:37:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCMzkydkhBEAE!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDB392vHA%7CCgwImLX7ngYQkL3tmgM%7C?hl=id,5,1675549336,02/04/2023 22:22:16,0,5895133309380761820
0x2e77e829c1b8c3dd:0x51cfb882d93698dc,Makam Sunan Drajat Lamongan,0x2e77e829c1b8c3dd:0x51cfb882d93698dc,ChIJ3cO4wSnody4R3Jg22YK4z1E,"https://www.google.com/maps/place/Makam+Sunan+Drajat+Lamongan/@-6.884392999999999,112.3892405,14z/data=!4m8!1m2!2m1!1sMakam+Sunan+Drajat+Lamongan!3m4!1s0x2e77e829c1b8c3dd:0x51cfb882d93698dc!8m2!3d-6.884392999999999!4d112.3892405",https://search.google.com/local/reviews?placeid=ChIJ3cO4wSnody4R3Jg22YK4z1E&q=*&authuser=0&hl=in&gl=US,"{""1"": 15, ""2"": 18, ""3"": 45, ""4"": 172, ""5"": 1115}",1365,4.7,ChdDSUhNMG9nS0VJQ0FnSURCN2JqaHp3RRAB,https://www.google.com/maps/contrib/107587438756360838805?hl=id,muhammad zaid zein al mahfuzh,107587438756360838805,https://lh3.googleusercontent.com/a/AGNmyxaqlof4LFKhzsuo2RR0umtADM0MqiFoXity9Eb7=s120-c-c0x00000000-cc-rp-mo-br100,berziarah ke makam wali songo itu di ibaratkan kita sedang latihan umroh.. dimana kita harus berdesak2 dengan bnyaknya orng dan itu sungguh sangat menguras tenaga..,,,https://app.shopback.com/Jzudz3NxBzb,1683459503,05/07/2023 11:38:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCN2JqaHp3RRAB!2m1!1s0x0:0x51cfb882d93698dc!3m1!1s2@1:CIHM0ogKEICAgIDB7bjhzwE%7CCgwI76fIngYQsJTF3wE%7C?hl=id,5,1674712047,01/26/2023 05:47:27,0,5895133309380761820
